Date,Open,High,Low,Close,Volume,MA_5,EMA_5,RSI,K,D,macd_dif,macd_dea,macd,bbands_middle,bbands_upper,bbands_lower,MA_4,MA_8,buy_point,ticker_num,income,expenditure,account
2005-10-27,44.57,44.8,44.2,44.6,5047,44.664,44.73882341314177,19.271948608137034,21.98321214268168,18.123901653669193,-0.7283340311315811,-0.5890029840339541,-0.139331047097627,46.1225,48.674000538898596,43.57099946110141,44.68,44.73125,-1,0,0.0,0.0,497989.4098002499
2005-10-28,44.56,44.7,44.15,44.5,5717,44.644,44.65921560876119,19.148936170212753,21.533781640094624,19.260528315811,-0.7329838736757495,-0.6177991619623132,-0.11518471171343625,46.010000000000005,48.63817046631298,43.38182953368703,44.6625,44.60625,0,0,0.0,0.0,497989.4098002499
2005-10-31,44.7,45.44,44.6,45.44,2693,44.818,44.91947707250746,32.62411347517728,47.689187760063085,28.736748130561693,-0.6532880651428243,-0.6248969425984154,-0.028391122544408898,45.9095,48.46236877845292,43.35663122154708,44.8125,44.75625,1,10943,0.0,-497958.501136,30.908664249931462
2005-11-01,45.6,45.7,45.4,45.52,1990,44.954,45.119651381671645,38.63179074446684,65.12612517337539,40.86654047816626,-0.5770216844957403,-0.6153218909778805,0.038300206482140164,45.801,48.223056151289576,43.37894384871043,45.015,44.847500000000004,1,10943,0.0,0.0,30.908664249931462
2005-11-02,45.52,46.1,45.52,46.1,3080,45.232,45.446434254447766,47.16981132075475,76.7507501155836,52.827943690638705,-0.4644252702053393,-0.5851425668233723,0.12071729661803299,45.71300000000001,47.950267082848995,43.47573291715102,45.39,45.035000000000004,1,10943,0.0,0.0,30.908664249931462
2005-11-03,46.1,46.4,45.93,46.22,2579,45.556,45.70428950296518,48.33948339483395,84.50050007705573,63.38546248611105,-0.3613434610580981,-0.5403827456703174,0.1790392846122193,45.6385,47.69689039057211,43.58010960942789,45.82,45.24125,1,10943,0.0,0.0,30.908664249931462
2005-11-04,46.4,46.67,46.32,46.35,5522,45.926,45.919526335310124,60.175054704595176,89.6670000513705,72.1459750078642,-0.266093115303903,-0.4855248195970346,0.21943170429313158,45.582499999999996,47.49425181443606,43.67074818556393,46.0475,45.43,1,10943,0.0,0.0,30.908664249931462
2005-11-07,46.4,46.55,46.25,46.32,3794,46.102000000000004,46.05301755687342,59.070796460176986,92.57079282703977,78.95424761425605,-0.1908275382565492,-0.42658536332893754,0.23575782507238835,45.5285,47.286695381634125,43.77030461836588,46.2475,45.63125,1,10943,0.0,0.0,30.908664249931462
2005-11-08,46.32,46.45,46.31,46.33,3451,46.263999999999996,46.14534503791562,81.95718654434242,94.6868348576661,84.1984433620594,-0.12888638771226368,-0.3670455682056028,0.23815918049333912,45.475,47.05859717100011,43.891402828999894,46.305,45.8475,1,10943,0.0,0.0,30.908664249931462
2005-11-09,46.33,47.2,46.27,47.13,7795,46.470000000000006,46.47356335861042,83.2386363636363,96.45788990511073,88.2849255430765,-0.015070541699358841,-0.296650562904354,0.28158002120499515,45.499,47.16548012289363,43.83251987710638,46.5325,46.176249999999996,1,10943,0.0,0.0,30.908664249931462
2005-11-10,47.25,47.56,46.9,47.3,12542,46.686,46.74904223907362,88.57142857142844,97.63859327007381,91.40281478540894,0.08783441505376288,-0.21975356731273063,0.30758798236649354,45.544,47.34827714057446,43.739722859425534,46.769999999999996,46.40875,1,10943,0.0,0.0,30.908664249931462
2005-11-11,47.8,47.98,47.55,47.97,16057,47.01,47.156028159382416,91.06280193236705,98.42572884671588,93.74378613917791,0.2209042881218366,-0.1316219962258172,0.35252628434765376,45.6225,47.68679527926593,43.558204720734075,47.1825,46.715,1,10943,0.0,0.0,30.908664249931462
2005-11-14,47.93,48.18,47.91,48.04,9438,47.354,47.450685439588284,90.60913705583746,98.95048589781058,95.47935272538881,0.3282279289800556,-0.039652011184642635,0.3678799401646982,45.7535,48.06722664764005,43.43977335235996,47.61,46.957499999999996,1,10943,0.0,0.0,30.908664249931462
2005-11-15,48.04,48.04,47.31,47.62,3895,47.612,47.507123626392186,84.3971631205673,91.608016239566,94.18890723011454,0.3750686398634926,0.043292119024984414,0.33177652083850817,45.859500000000004,48.30741727801405,43.41158272198596,47.7325,47.1325,0,10943,0.0,0.0,30.908664249931462
2005-11-16,47.6,48.08,47.43,47.71,8085,47.728,47.574749084261455,86.93586698337285,88.0099953225014,92.12926992757681,0.41467240320677234,0.11756817586134201,0.29710422734543035,46.033,48.48905455965452,43.57694544034548,47.835,47.302499999999995,0,10943,0.0,0.0,30.908664249931462
2005-11-17,47.8,47.89,47.01,47.49,2684,47.766,47.54649938950764,84.52655889145494,81.34774881965214,88.53542955826859,0.42342552373833087,0.17873964543673979,0.24468587830159108,46.168,48.63272391963071,43.703276080369285,47.715,47.44875,0,10943,0.0,0.0,30.908664249931462
2005-11-18,47.8,48.39,47.8,48.15,23340,47.802,47.74766625967176,83.45679012345676,87.5651658797681,88.21200833210176,0.4781075922603435,0.23861323480146054,0.23949435745888295,46.3455,48.8440553826161,43.846944617383905,47.7425,47.67625,1,10943,0.0,0.0,30.908664249931462
2005-11-21,48.25,48.5,48.18,48.19,14418,47.832,47.895110839781175,83.29177057356604,91.71011058651207,89.3780424169052,0.5186920323586577,0.2946289943129,0.22406303804575767,46.5265,49.008775367480396,44.0442246325196,47.885,47.80875,1,10943,0.0,0.0,30.908664249931462
2005-11-22,48.1,48.1,47.82,47.85,4247,47.878,47.88007389318746,73.20954907161806,81.73932466067112,86.83180316482718,0.5174554309273276,0.3391942816357856,0.17826114929154202,46.677,49.09620730819002,44.25779269180998,47.92,47.8775,0,10943,0.0,0.0,30.908664249931462
2005-11-23,47.85,48.36,47.85,48.28,8194,47.992,48.01338259545831,75.24509803921572,87.82621644044741,87.16327425670059,0.5448916499662886,0.38033375530188623,0.16455789466440235,46.8555,49.1932807852748,44.5177192147252,48.11749999999999,47.91625,1,10943,0.0,0.0,30.908664249931462
2005-11-24,48.28,48.43,48.13,48.27,5262,48.147999999999996,48.09892173030555,74.24242424242429,91.46220336536165,88.59625062625427,0.5593799509231232,0.4161429944261336,0.1432369564969896,47.039,49.20999884845666,44.868001151543346,48.1475,47.945,1,10943,0.0,0.0,30.908664249931462
2005-11-25,48.1,48.42,48.1,48.27,6680,48.172000000000004,48.15594782020371,74.8091603053436,93.8861946486378,90.35956530038212,0.5643564835710961,0.44578569225512615,0.11857079131596998,47.2275,49.12087661335514,45.334123386644855,48.167500000000004,48.026250000000005,1,10943,0.0,0.0,30.908664249931462
2005-11-28,48.33,49.05,48.33,49.05,17847,48.34400000000001,48.45396521346915,78.93617021276602,95.92412976575854,92.21442012217426,0.6240462856904969,0.48143781094220034,0.14260847474829658,47.408,49.27342863706984,45.54257136293016,48.4675,48.19375,1,10943,0.0,0.0,30.908664249931462
2005-11-29,48.99,48.99,48.52,48.52,4027,48.477999999999994,48.47597680897943,65.68848758465019,85.95796685238612,90.12893569891155,0.621420959308935,0.5094344406155473,0.11198651869338772,47.558,49.268036256925654,45.847963743074345,48.5275,48.322500000000005,0,10943,0.0,0.0,30.908664249931462
2005-11-30,48.52,48.88,48.52,48.79,4813,48.580000000000005,48.580651205986285,66.44591611479038,83.41642234603523,87.89143124795277,0.6338208208697154,0.534311716666381,0.09950910420333436,47.692499999999995,49.34485438087607,46.04014561912392,48.6575,48.402499999999996,1,10943,0.0,0.0,30.908664249931462
2005-12-01,48.79,48.8,48.5,48.7,1456,48.666000000000004,48.620434137324196,59.24050632911404,79.22205934180138,85.00164061256896,0.6291332956438893,0.5532760324618827,0.07585726318200658,47.816500000000005,49.377951568253216,46.25504843174679,48.765,48.46625,0,10943,0.0,0.0,30.908664249931462
2005-12-02,49.14,49.35,49.05,49.05,4652,48.822,48.76362275821613,61.93853427895988,86.14803956120093,85.38377359544629,0.6462113508584864,0.5718630961412035,0.0743482547172829,47.951499999999996,49.4479661706836,46.45503382931639,48.765,48.61625,1,10943,0.0,0.0,30.908664249931462
2005-12-05,49.51,50.35,49.25,50.35,16443,49.082,49.29241517214409,76.71232876712348,90.7653597074673,87.17763563278663,0.7559310653330726,0.6086766899795774,0.14725437535349528,48.153,49.79470764754281,46.51129235245719,49.222500000000004,48.875,1,10943,0.0,0.0,30.908664249931462
2005-12-06,50.15,50.3,49.91,50.3,10474,49.438,49.6282767814294,75.5424063116372,93.04229108702941,89.13252078420089,0.8292906015700439,0.6527994722976707,0.1764911292723732,48.3515,50.02328078706528,46.67971921293472,49.6,49.128750000000004,1,10943,0.0,0.0,30.908664249931462
2005-12-07,50.25,50.3,49.77,49.9,5844,49.66,49.718851187619606,72.95238095238105,88.14998892981443,88.80501016607207,0.845406584643797,0.691320894766896,0.15408568987690108,48.49,50.19272722419085,46.78727277580916,49.9,49.332499999999996,0,10943,0.0,0.0,30.908664249931462
2005-12-08,49.9,49.9,48.9,49.1,3631,49.739999999999995,49.51256745841307,58.81261595547317,69.33132231022235,82.31378088078883,0.7845811402184637,0.7099729438572095,0.07460819636125415,48.58,50.21036192300994,46.949638076990055,49.9125,49.338750000000005,0,10943,0.0,0.0,30.908664249931462
2005-12-09,49.0,49.28,48.9,49.1,3145,49.75,49.37504497227539,58.50467289719633,56.78554456382763,73.80436877513509,0.7279847818770335,0.7135753114611744,0.01440947041585916,48.6365,50.25667622498316,47.016323775016836,49.599999999999994,49.411249999999995,0,10943,0.0,0.0,30.908664249931462
2005-12-12,49.29,49.3,48.7,49.1,3052,49.5,49.28336331485026,62.47504990019965,45.93783779002648,64.51552511343222,0.6753467828132145,0.7059296057315825,-0.030582822918368002,48.689499999999995,50.29746113137125,47.08153886862874,49.300000000000004,49.45,-1,10943,0.0,0.0,30.908664249931462
2005-12-13,48.95,49.22,48.72,49.12,5003,49.263999999999996,49.22890887656685,59.130434782608724,39.11007367819937,56.04704130168794,0.6280053672183357,0.6903447580289331,-0.06233939081059747,48.7645,50.304415257408905,47.22458474259109,49.105000000000004,49.5025,0,10943,0.0,0.0,30.908664249931462
2005-12-14,49.12,49.13,48.81,48.81,3914,49.04600000000001,49.08927258437791,55.510204081632686,26.073382452132915,46.055821685169605,0.5590284134933654,0.6640814891218196,-0.10505307562845423,48.819500000000005,50.28143672913734,47.35756327086267,49.0325,49.472500000000004,-1,10943,0.0,0.0,30.908664249931462
2005-12-15,48.81,48.95,48.76,48.9,1932,49.006,49.02618172291861,56.312625250501,19.33030691614048,37.147316762159896,0.505795433640543,0.6324242780255643,-0.1266288443850213,48.89,50.218593240988675,47.56140675901133,48.982499999999995,49.29125,-1,10943,0.0,0.0,30.908664249931462
2005-12-16,49.03,50.0,49.03,49.78,10453,49.142,49.277454481945746,57.17092337917493,34.58709499107357,36.29390950513112,0.5285240627172101,0.6116442349638935,-0.08312017224668344,48.9715,50.308470829899,47.634529170101,49.152499999999996,49.22625,0,10943,0.0,0.0,30.908664249931462
2005-12-19,49.81,50.4,49.81,50.35,8195,49.391999999999996,49.6349696546305,67.83625730994156,56.39139666071571,42.99307189032598,0.5857784124186765,0.6064710704548502,-0.020692658036173706,49.0795,50.493267661251615,47.66573233874839,49.46000000000001,49.2825,1,10943,0.0,0.0,30.908664249931462
2005-12-20,50.3,50.35,50.1,50.3,6701,49.628,49.85664643642034,65.37678207739307,69.8453466915593,51.94383015740375,0.6199716674563618,0.6091711898551525,0.01080047760120928,49.202,50.59279257979071,47.811207420209286,49.8325,49.4325,1,10943,0.0,0.0,30.908664249931462
2005-12-21,50.3,50.7,50.25,50.65,11422,49.995999999999995,50.12109762428023,68.85880077369437,79.89689779437288,61.26151936972679,0.6676162784692963,0.6208602075779812,0.04675607089131506,49.320499999999996,50.7790811598951,47.86191884010489,50.27,49.62625,1,10943,0.0,0.0,30.908664249931462
2005-12-22,50.6,50.75,50.25,50.25,5523,50.266000000000005,50.16406508285349,61.49425287356325,79.35155505132106,67.29153126359155,0.6654276827846317,0.6297737026193113,0.0356539801653204,49.4195,50.84790435451625,47.991095645483746,50.3875,49.769999999999996,0,10943,0.0,0.0,30.908664249931462
2005-12-23,50.3,51.0,50.25,51.0,25789,50.510000000000005,50.442710055235665,56.9593147751606,86.23437003421404,73.60581085379904,0.7159588094386962,0.6470107239831884,0.06894808545550779,49.556,51.03962259351933,48.07237740648066,50.55,50.004999999999995,1,10943,0.0,0.0,30.908664249931462
2005-12-26,51.15,51.35,51.0,51.25,4128,50.69,50.71180670349045,59.75359342915816,90.82291335614269,79.34484502124693,0.7673326686754862,0.6710751129216479,0.09625755575383832,49.666,51.30168212070716,48.03031787929283,50.7875,50.309999999999995,1,10943,0.0,0.0,30.908664249931462
2005-12-27,51.15,51.5,51.0,51.4,9100,50.910000000000004,50.94120446899364,66.23376623376626,93.88194223742846,84.19054409330744,0.8108041234202545,0.6990209150213692,0.11178320839888534,49.81,51.52207476472295,48.09792523527705,50.974999999999994,50.6225,1,10943,0.0,0.0,30.908664249931462
2005-12-28,51.0,51.05,50.75,51.0,6302,50.98,50.960802979329095,72.51184834123225,87.6908421500552,85.35731011222336,0.8037141905459819,0.7199595701262919,0.08375462041969006,49.920500000000004,51.64023806145041,48.2007619385496,51.162499999999994,50.775,0,10943,0.0,0.0,30.908664249931462
2005-12-29,51.0,51.6,51.0,51.35,13810,51.2,51.090535319552735,74.61706783369806,90.34461940438472,87.0197465429438,0.8169204916781538,0.7393517544366643,0.0775687372414895,50.053,51.784486066938236,48.32151393306176,51.25,50.9,1,10943,0.0,0.0,30.908664249931462
2005-12-30,51.25,51.5,51.25,51.25,7252,51.25,51.14369021303516,73.01927194860815,89.21525351596665,87.75158220061809,0.8099804655944922,0.75347749666823,0.056502968926262165,50.163,51.905126287041575,48.42087371295842,51.25,51.01875,0,10943,0.0,0.0,30.908664249931462
2006-01-02,50.75,50.8,50.35,50.55,4920,51.11,50.94579347535678,63.364485981308405,68.17248785122408,81.22521741748675,0.7394721207643329,0.7506764214874506,-0.011204300723117733,50.173,51.92158914556887,48.42441085443113,51.0375,51.00625,0,10943,0.0,0.0,30.908664249931462
2006-01-03,50.45,51.5,50.4,51.45,5229,51.12,51.11386231690452,72.22222222222217,78.78165856748272,80.41069780081874,0.747598379136555,0.7500608130172715,-0.0024624338807164303,50.23049999999999,52.06550926428214,48.39549073571784,51.15,51.15625,0,10943,0.0,0.0,30.908664249931462
2006-01-04,51.95,52.1,51.5,51.7,9562,51.260000000000005,51.30924154460302,72.95081967213112,85.85443904498848,82.22527821554199,0.7653884860761977,0.7531263476290567,0.012262138447140969,50.320499999999996,52.2556741523701,48.38532584762989,51.2375,51.243750000000006,0,10943,0.0,0.0,30.908664249931462
2006-01-05,52.05,52.6,52.05,52.45,8176,51.48,51.68949436306868,72.3618090452261,90.56962602999232,85.00672748702543,0.8304332879682121,0.7685877356968878,0.06184555227132438,50.488,52.54753975441151,48.42846024558849,51.5375,51.393750000000004,1,10943,0.0,0.0,30.908664249931462
2006-01-06,52.45,52.8,52.3,52.3,5867,51.69,51.89299624204579,67.56756756756747,91.08150507262636,87.0316533488924,0.8599648759124605,0.7868631637400024,0.07310171217245809,50.648,52.74815808928792,48.54784191071209,51.975,51.50625,1,10943,0.0,0.0,30.908664249931462
2006-01-09,52.8,53.2,52.6,52.8,7518,52.14,52.195330828030535,70.83333333333329,94.05433671508425,89.37254780428968,0.913188030274334,0.8121281370468688,0.10105989322746523,50.833,53.00572271585712,48.66027728414288,52.3125,51.731249999999996,1,10943,0.0,0.0,30.908664249931462
2006-01-10,52.95,52.95,52.25,52.3,4284,52.31,52.230220552020356,63.41463414634143,88.62881706931543,89.12463755929826,0.9045943417513058,0.8306213779877563,0.07397296376354956,50.992000000000004,53.104615440633154,48.879384559366855,52.4625,51.85,0,10943,0.0,0.0,30.908664249931462
2006-01-11,52.2,52.7,52.0,52.55,5611,52.48,52.336813701346905,69.16666666666659,88.71550767583992,88.98826093147882,0.9074956474184361,0.8459962318738923,0.061499415544543856,51.178999999999995,53.142801415622685,49.215198584377305,52.4875,52.0125,1,10943,0.0,0.0,30.908664249931462
2006-01-12,52.7,53.25,52.7,52.7,15029,52.529999999999994,52.45787580089794,65.7407407407407,90.9955236357452,89.65734849956762,0.911392731375102,0.8590755317741342,0.05231719960096781,51.36899999999999,53.139885654129515,49.59811434587047,52.5875,52.28125,1,10943,0.0,0.0,30.908664249931462
2006-01-13,52.8,52.85,52.35,52.45,4138,52.56,52.45525053393197,61.11111111111109,85.35504044852159,88.2232458158856,0.8841167403853021,0.8640837734963679,0.02003296688893419,51.5025,53.17386919919023,49.83113080080977,52.5,52.40625,0,10943,0.0,0.0,30.908664249931462
2006-01-16,52.35,52.85,52.15,52.85,7382,52.57000000000001,52.586833689287985,62.83185840707962,90.23669363234774,88.89439508803964,0.8845800894344791,0.8681830366839902,0.01639705275048886,51.6275,53.30930706384586,49.94569293615414,52.6375,52.55,1,10943,0.0,0.0,30.908664249931462
2006-01-17,52.85,53.15,52.85,52.85,7820,52.68000000000001,52.67455579285866,67.61904761904756,93.49112908823183,90.42663975477038,0.8748624274139374,0.8695189148299798,0.005343512583957599,51.75500000000001,53.40117739019885,50.108822609801166,52.7125,52.6,1,10943,0.0,0.0,30.908664249931462
2006-01-18,52.0,52.0,50.8,50.85,7723,52.339999999999996,52.06637052857245,46.376811594202906,62.32741939215455,81.06023296723177,0.697734772811927,0.8351620864263692,-0.13742731361444227,51.765,53.386449968393066,50.143550031606935,52.25,52.418749999999996,-1,10943,0.0,0.0,30.908664249931462
2006-01-19,51.05,51.45,50.7,51.4,7862,52.080000000000005,51.844247019048304,51.020408163265294,50.718279594769655,70.9462485097444,0.5948827952996822,0.7871062282010318,-0.19222343290134958,51.822500000000005,53.30015862092768,50.34484137907233,51.9875,52.243750000000006,-1,10943,0.0,0.0,30.908664249931462
2006-01-20,51.45,51.55,51.1,51.3,5922,51.85,51.662831346032206,55.55555555555555,41.312186396513034,61.06822780533394,0.4995442625444966,0.7295938350697249,-0.23004957252522829,51.8375,53.28728446674045,50.387715533259545,51.6,52.11875,-1,10943,0.0,0.0,30.908664249931462
2006-01-23,50.8,50.9,50.4,50.55,4077,51.39,51.29188756402148,43.18181818181815,27.541457597675358,49.89263773611441,0.35932695896086386,0.6555404598479527,-0.29621350088708887,51.802499999999995,53.33855826712461,50.26644173287538,51.025,51.86875,-1,0,550720.87872375,0.0,550751.7873879999
2006-01-24,50.6,51.05,50.6,51.0,3390,51.019999999999996,51.194591709347655,44.85294117647057,24.882710862218385,41.555995444815736,0.28127263895704147,0.5806868956697705,-0.29941425671272903,51.78249999999999,53.34911258771971,50.215887412280274,51.0625,51.65625,-1,0,0.0,0.0,550751.7873879999
2006-01-25,51.05,51.5,51.05,51.35,7265,51.120000000000005,51.246394472898444,41.40625000000001,28.182676806696357,37.09822256544261,0.24483381115966552,0.5135162787677495,-0.268682467608084,51.8,53.33883072493432,50.261169275065676,51.05,51.518750000000004,0,0,0.0,0.0,550751.7873879999
2006-02-03,51.8,52.3,51.55,51.6,3852,51.160000000000004,51.3642629819323,44.615384615384656,34.0058425088121,36.067429213232444,0.23343776304309216,0.4575005756228181,-0.22406281257972593,51.8125,53.34052977719738,50.28447022280262,51.125,51.3625,0,0,0.0,0.0,550751.7873879999
2006-02-06,51.55,53.0,51.45,52.35,8421,51.370000000000005,51.692841987954864,46.6666666666667,48.75751819428054,40.29745887358181,0.28167803573759187,0.4223360676457729,-0.14065803190818105,51.86750000000001,53.38975983327484,50.345240166725176,51.575,51.3,1,10505,0.0,-550720.40986875,31.377519249916077
2006-02-07,52.6,53.15,52.6,53.0,8037,51.86,52.128561325303245,55.072463768115966,65.8383454628537,48.81108773667244,0.36811496692858725,0.4114918475023358,-0.043376880573748555,51.989999999999995,53.46193749867375,50.51806250132624,52.075,51.56875,1,10505,0.0,0.0,31.377519249916077
2006-02-08,52.6,52.9,52.15,52.3,1847,52.120000000000005,52.18570755020217,48.29931972789117,67.70175411809291,55.10797653047926,0.37580071111607083,0.4043536202250828,-0.02855290910901198,52.032500000000006,53.48861641018223,50.57638358981778,52.3125,51.68125,0,10505,0.0,0.0,31.377519249916077
2006-02-09,52.5,52.75,52.2,52.2,2717,52.29,52.19047170013478,46.57534246575342,67.58348233723206,59.26647846606353,0.3695624684012415,0.3973953898603146,-0.027832921459073068,52.057500000000005,53.507077524660886,50.60792247533912,52.4625,51.79375,0,10505,0.0,0.0,31.377519249916077
2006-02-10,52.3,52.4,51.9,52.1,2456,52.39,52.160314466756525,47.552447552447546,66.14409026563773,61.559015732588264,0.3524862102240718,0.3884135539330661,-0.03592734370899431,52.04,53.47861044066904,50.60138955933096,52.4,51.987500000000004,0,10505,0.0,0.0,31.377519249916077
2006-02-13,52.1,52.3,51.75,52.0,3806,52.32000000000001,52.10687631117102,43.7956204379562,60.762726843758486,61.29358610297834,0.32711323062402187,0.37615348927125725,-0.04904025864723538,52.025,53.458701503103754,50.59129849689624,52.15,52.112500000000004,0,10505,0.0,0.0,31.377519249916077
2006-02-14,51.75,52.25,51.6,52.25,3889,52.17,52.15458420744735,45.77464788732394,58.69030274432383,60.425824983426836,0.32344934939181513,0.36561266129536885,-0.04216331190355371,51.9975,53.39122701774844,50.60377298225156,52.1375,52.225,0,10505,0.0,0.0,31.377519249916077
2006-02-15,52.3,52.6,52.05,52.05,6464,52.11999999999999,52.11972280496491,61.320754716981085,49.84115421050151,56.89760139245173,0.30093833874673237,0.35267779678564154,-0.05173945803890917,51.985,53.372119317146854,50.597880682853145,52.1,52.28125,-1,10505,0.0,0.0,31.377519249916077
2006-02-16,52.15,53.05,52.15,53.05,10880,52.29,52.42981520330994,64.34782608695649,66.56076947366768,60.118657419523714,0.3596440900789588,0.354071055444305,0.005573034634653806,52.010000000000005,53.45381439250409,50.56618560749592,52.3375,52.36875,0,10505,0.0,0.0,31.377519249916077
2006-02-17,53.15,53.2,52.7,52.95,2926,52.46,52.60321013553997,64.34782608695659,74.53257647450879,64.92329710451874,0.39356290847226205,0.36196942604989646,0.03159348242236559,52.0225,53.49405529967513,50.55094470032487,52.575,52.3625,1,10505,0.0,0.0,31.377519249916077
2006-02-20,52.5,53.0,52.45,52.9,1346,52.64,52.70214009035998,73.26732673267327,78.2598128877678,69.36880236560177,0.4116638299089175,0.3719083068217007,0.039755523087216804,52.045,53.5552648774311,50.534735122568904,52.7375,52.4375,1,10505,0.0,0.0,31.377519249916077
2006-02-21,53.2,53.3,52.75,52.8,1722,52.75,52.73476006023999,69.14893617021272,77.57003398867057,72.10254623995803,0.41317692983896137,0.38016203142515287,0.0330148984138085,52.0425,53.54758305418736,50.53741694581263,52.925,52.5125,0,10505,0.0,0.0,31.377519249916077
2006-02-22,52.8,52.8,51.75,52.1,4011,52.760000000000005,52.523173373493336,57.42574257425742,54.887959167050276,66.36435054898878,0.35381338215066194,0.3748923015702547,-0.02107891941959278,52.004999999999995,53.4644176920957,50.54558230790429,52.6875,52.512499999999996,0,10505,0.0,0.0,31.377519249916077
2006-02-23,52.1,52.15,51.6,51.7,3109,52.489999999999995,52.24878224899556,50.96153846153848,36.591972778033515,56.440224625337024,0.2713625868717884,0.35418635863056147,-0.08282377175877309,52.0475,53.41661467744743,50.67838532255257,52.375,52.474999999999994,-1,10505,0.0,0.0,31.377519249916077
2006-02-24,51.7,52.1,51.7,52.05,1177,52.31,52.18252149933038,46.87499999999995,33.036623827330885,48.63902435933498,0.2315921622302639,0.329667519350502,-0.09807535712023807,52.08,53.41656275572903,50.743437244270964,52.1625,52.449999999999996,-1,10505,0.0,0.0,31.377519249916077
2006-02-27,52.0,52.45,51.8,52.4,1763,52.21,52.255014332886915,43.3333333333333,39.308366502171175,45.52880507361371,0.22571399862529518,0.3088768152054606,-0.08316281658016544,52.135000000000005,53.42848366823939,50.84151633176062,52.0625,52.493750000000006,0,10505,0.0,0.0,31.377519249916077
2006-03-01,52.35,52.9,52.1,52.85,5317,52.220000000000006,52.45334288859128,56.47058823529419,54.600639396509266,48.552749847912224,0.25443379638636543,0.2979882114416416,-0.043554415055276186,52.25,53.35453610171965,51.14546389828035,52.25,52.46875,0,10505,0.0,0.0,31.377519249916077
2006-03-02,52.9,53.3,52.85,52.85,7088,52.370000000000005,52.585561925727525,57.83132530120481,67.06709293100613,54.724197542276855,0.2740355319953309,0.2931976755523795,-0.019162143557048594,52.342499999999994,53.31475253921092,51.37024746078907,52.537499999999994,52.456250000000004,1,10505,0.0,0.0,31.377519249916077
2006-03-03,52.8,53.05,52.05,52.05,2136,52.44,52.40704128381836,49.48453608247418,54.43361750955952,54.62733753137107,0.22245244129585728,0.27904862870107505,-0.05659618740521777,52.3775,53.24955217733924,51.505447822660756,52.5375,52.349999999999994,0,10505,0.0,0.0,31.377519249916077
2006-03-06,54.5,54.5,52.05,52.45,2865,52.52,52.42136085587891,54.36893203883497,58.028208774488974,55.76096127907704,0.21141210024873658,0.2655213230106074,-0.0541092227618708,52.42,53.2158643100442,51.6241356899558,52.55,52.306250000000006,0,10505,0.0,0.0,31.377519249916077
2006-03-07,52.2,52.2,51.7,51.8,3889,52.4,52.21424057058594,45.94594594594593,41.584023240963504,51.03531526637253,0.14850115384146534,0.24211728917677897,-0.09361613533531363,52.3925,53.232901689671145,51.55209831032885,52.2875,52.26875,0,10505,0.0,0.0,31.377519249916077
2006-03-08,52.0,52.0,51.1,51.4,1712,52.11,51.9428270470573,44.34782608695654,27.722682160642336,43.26443756446246,0.0656107980654852,0.20681599095452022,-0.14120519288903502,52.3125,53.20909076506624,51.41590923493376,51.925000000000004,52.23125,-1,10505,0.0,0.0,31.377519249916077
2006-03-09,51.65,51.75,51.3,51.65,3378,51.86999999999999,51.84521803137153,36.00000000000003,24.22891454387649,36.919263224267134,0.019863530171889465,0.16942549879799407,-0.1495619686261046,52.279999999999994,53.222019108087544,51.337980891912444,51.825,52.18125,-1,10505,0.0,0.0,31.377519249916077
2006-03-10,51.85,51.95,51.45,51.6,1181,51.779999999999994,51.76347868758103,36.363636363636374,20.750310845343,31.529612431292424,-0.020193315387736277,0.13150173596084802,-0.1516950513485843,52.25,53.23742088290761,51.26257911709239,51.612500000000004,52.08125,-1,10505,0.0,0.0,31.377519249916077
2006-03-13,52.0,52.15,51.8,51.8,1077,51.65,51.775652458387356,39.21568627450979,23.028942862412528,28.696055908332458,-0.035392344639433304,0.09812291984079176,-0.13351526448022505,52.235,53.240037312741194,51.229962687258805,51.6125,51.95,0,10505,0.0,0.0,31.377519249916077
2006-03-14,51.9,51.9,51.15,51.3,3315,51.55,51.61710163892491,36.36363636363637,15.352628574941685,24.2482467972022,-0.08678312431366919,0.06114171100989957,-0.14792483532356876,52.2,53.281203033662976,51.11879696633703,51.5875,51.756249999999994,-1,10505,0.0,0.0,31.377519249916077
2006-03-15,51.5,52.15,51.5,52.15,2525,51.7,51.79473442594994,50.44247787610616,34.872766876048004,27.7897534901508,-0.058251306402453906,0.03726310752742888,-0.09551441392988279,52.19500000000001,53.276156787890656,51.11384321210936,51.71249999999999,51.768750000000004,0,10505,0.0,0.0,31.377519249916077
2006-03-16,52.1,52.65,51.85,51.9,2040,51.75,51.82982295063329,51.818181818181785,40.639815598524706,32.073107526275436,-0.055176505401888676,0.01877518494156537,-0.07395169034345404,52.1875,53.27464074525887,51.10035925474113,51.787499999999994,51.699999999999996,1,10505,0.0,0.0,31.377519249916077
2006-03-17,51.9,52.0,51.5,52.0,1886,51.83,51.88654863375554,49.52380952380956,54.54419079117339,39.56346861457476,-0.04416147321738606,0.006187853309775086,-0.05034932652716115,52.135000000000005,53.149445661433866,51.120554338566144,51.8375,51.724999999999994,1,10505,0.0,0.0,31.377519249916077
